Scraped_URL,Type,Price,Initial Amount,Monthly Installment,Remaining Installments,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities
https://www.zameen.com/Property/dha_defence_phase_2_lignum_tower_lignum_apartment_for_sale_dha_2-53130583-9913-1.html,Flat,PKR1.5 Crore,,,,2,6.3 Marla,For Sale,2,2 days ago,"DHA Defence, Islamabad, Islamabad Capital","Ready To Move On Rent Coming 45000 Per Month Here'S The Flat, We Believe Will Be Perfect For Your Needs. Hurry Up Before This 1410 Square Feet Flat Meets A New Party. If You Are Looking For Properties For Sale, We Have Just The Right Property Option For You. Now You Can Enjoy Some Of The Most Luxurious Amenities In Just Rs. 15000000. The Flat Is Based In The Ideal Location Of Lignum Tower Which Is High In Demand. If Islamabad Is The Destination Of Your Dreams, Here Is A Property To Get You Started! If You Seek Further Information, Don'T Hesitate To Contact.","Built in year: 2025, Parking Spaces: 1, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Store Rooms: 1, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Other Facilities"
https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_e_e_block_1_kanal_grey_structure_for_sale-53348248-9115-1.html,House,PKR7.25 Crore,,,,7,1 Kanal,For Sale,9,4 weeks ago,"Gulberg, Islamabad, Islamabad Capital","1 Kanal House Grey Structure for Sale Gulberg Residencia Islamabad (E Block, Main Road) An excellent opportunity to own a 1 Kanal grey structure house located on the main road in E Block, Gulberg Residencia Islamabad. Property Features: Prime main road location Total 9 spacious bedrooms 3 floors: Basement + Ground + First Floor Ideal for a large family or investment purpose Solid construction and modern layout Price: Negotiable Note: Only serious buyers are requested to contact. Contact for details and site visit",Built in year: 2025,"Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room","Broadband Internet Access, Satellite or Cable TV Ready",Mosque,Lawn or Garden,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls","Security Staff, Other Facilities"
https://www.zameen.com/Property/i_16_i-16_3_top_floor_possession_able_apartment_for_sale_in_i-16_3-52994596-3437-1.html,Flat,PKR44 Lakh,,,,2,4.1 Marla,For Sale,2,2 days ago,"I-16, Islamabad, Islamabad Capital","The Flat Comes Well-Fitted With Modern Fixtures So You Can Enjoy Your Space With Ease. Buy Your Property Today And Be A Lucky Owner. The 912 Square Feet Property Is Great For A Comfortble Family Life. Properties, Right Now, Are At The Best Rates So A Price Of PKR Rs. 4400,000 Is Reasonable When It Comes To Recently Developed Properties. In Recent Years, I-16/3 Has Undergone A Lot Of Development, Making It A Good Place To Own A Flat. The City Of Islamabad Offers Hundred Of Housing Options For Renting And Purchasing. Drop Us A Line And We'Ll Be Happy To Guide You Further.",,,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",Security Staff
https://www.zameen.com/Property/i_16_i-16_3_ground_floor_apartment_for_sale_1496_sq_feet_-ideal_loaction-52994620-3437-1.html,Flat,PKR1.02 Crore,,,,4,4.1 Marla,For Sale,4,2 days ago,"I-16, Islamabad, Islamabad Capital","The Flat Comes Well-Fitted With Modern Fixtures So You Can Enjoy Your Space With Ease. Buy Your Property Today And Be A Lucky Owner. The 1496 Square Feet Property Is Great For A Comfortble Family Life. Properties, Right Now, Are At The Best Rates So A Price Of PKR Rs. 10200,000 Is Reasonable When It Comes To Recently Developed Properties. In Recent Years, I-16/3 Has Undergone A Lot Of Development, Making It A Good Place To Own A Flat. The City Of Islamabad Offers Hundred Of Housing Options For Renting And Purchasing. Drop Us A Line And We'Ll Be Happy To Guide You Further.","Built in year: 2024, Flooring, Floor, Elevators",,,,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Nearby Public Transport Service, Other Nearby Places",Security Staff
https://www.zameen.com/Property/islamabad_f-7_house_for_sale_in_f-7_islamabad-53168578-165-1.html,House,PKR42 Crore,,,,4,2.1 Kanal,For Sale,4,1 week ago,"F-7, Islamabad, Islamabad Capital","Looking for a lucrative investment opportunity in Islamabad's prime location? Look no further! We present to you a Livable house in F-7, offering immense potential for investors. This 80x120 plot is a rare find. With an asking price of 42 crores, this property promises high returns on investment. Whether you're planning to rebuild or develop, this prime location guarantees appreciation in value. Plus, we have multiple options available to suit your investment needs. Don't miss out on this golden opportunity. Contact us today to seize the potential of this prime property in F-7!","Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 4, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",Other Healthcare and Recreation Facilities,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/i_16_i-16_3_e_type_i-16_3_pha_flat_for_sale-53314555-3437-1.html,Flat,PKR46.5 Lakh,,,,2,4.1 Marla,For Sale,2,4 weeks ago,"I-16, Islamabad, Islamabad Capital",Pha I-16/3,"Parking Spaces, Double Glazed Windows, Waste Disposal","Bedrooms: 2, Bathrooms: 2",,,,,
https://www.zameen.com/Property/i_16_i-16_3_pha_i-16_3-53314529-3437-1.html,Flat,PKR50 Lakh,,,,2,4.1 Marla,For Sale,2,4 weeks ago,"I-16, Islamabad, Islamabad Capital",Pha e type sale I-16/3,"Parking Spaces, Double Glazed Windows, Waste Disposal","Bedrooms: 2, Bathrooms: 2",,,,,
https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_flat_of_1500_square_feet_available_for_sale_in_karakoram_diplomatic_enclave-53204063-9063-1.html,Flat,PKR7.4 Crore,,,,2,6.7 Marla,For Sale,2,2 weeks ago,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital","Buy your dream property spread over 1500 Square Feet in Karakoram Diplomatic Enclave's best location. Don't miss the opportunity for booking your property at a price of PKR Rs. 74000000. A property deal in Karakoram Diplomatic Enclave doesn't come easily, so take benefit while you can! The rates in Karakoram Diplomatic Enclave at present are perfect for property purchase. A property for sale like this doesn't come often, so hurry up and make your booking. We know you were in for a treat the moment you came across this Flat. Now, hurry and grab this offer. A few highlighting features of the property are as follows. Sit back and relax in your very own Jacuzzi. The mosque nearby provides a peaceful place for prayer and contemplation. The building has a service elevator that you can use to transport your luggage conveniently to your floor. Kids can freely play at the community garden nearby. Formal dinners at home can be hosted perfectly now, with the lavish dining room space that comes with this property. The shared kitchen in the building allows you to share recipes and learn new ones. Double glazed windows in the Flat helps maintain the temperature inside. If you want more information, please contact us!","Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Service Elevators in Building, Other Main Features","Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/f_10_f-10_3_3_marla_house_for_sale_f-10_3_brand_new_house-53152534-3278-1.html,House,PKR4.1 Crore,,,,2,3 Marla,For Sale,2,2 weeks ago,"F-10, Islamabad, Islamabad Capital","Location: Street 7C Size: 3.5 Marla *Double Story *Ground Floor*: 1 Bed Room with attach bath, 1 Drawing Room and 1 kitchen with laundry, 1 porch for small car *1st Floor*: 1 Bed Room with attach bath, 1 Drawing Room and 1 kitchen with laundry. *Rooftop:* 1 x room for servant in mumty - Completely Tiled floors and washrooms - Solid construction - Gas meter - electric meter - CDA transfer - Single owner - Largest closed end wide open street in surroundings with very few houses and less rush - Current Rent value: Rs 150000. Serious Buyers can conta","Built in year: 2025, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 3, Study Room, Prayer Room, Powder Room, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",
https://www.zameen.com/Property/gulberg_greens_gulberg_arena_mall_two_bed_furnished_apartments_available_for_sale_gulberg_areena_mall-53337898-19297-1.html,Flat,PKR2.1 Crore,,,,3,8.3 Marla,For Sale,2,1 week ago,"Gulberg, Islamabad, Islamabad Capital",Gulberg areena two bed furnished r non furnished apparments available for sale more options available in different level category flats available farm house facing plus main road facing corner flats Available,"Built in year: 2024, Parking Spaces: 4, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor, Floors in Building: 9, Elevators: 9, Service Elevators in Building, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 2, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Pets Allowed, Other Facilities"
https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_a_a_block_gulberg_greens_islamabad_farm_houses_available_for_sale-53288082-8313-1.html,Farm House,PKR31.5 Crore,,,,6,5 Kanal,For Sale,10,1 week ago,"Gulberg, Islamabad, Islamabad Capital",A Block Gulberg Greens Islamabad Furnished Non Furnished Farm House Available For Sale More Options Available In Different Blocks Different Categories Farmhouse Houses R Plots Available Lake Facing Main Road Plus Corner Margalla Facing More Options Available,"Built in year: 2024, Parking Spaces: 20, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Bedrooms: 12, Bathrooms: 16, Servant Quarters: 3, Drawing Room, Dining Room, Kitchens: 4, Study Room, Prayer Room, Store Rooms: 3, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_b_5_kanal_furnished_farmhouse_available_for_sale_block_b-53116821-8314-1.html,Farm House,PKR33 Crore,,,,6,5 Kanal,For Sale,10,4 days ago,"Gulberg, Islamabad, Islamabad Capital",5 kanal furnished farm house available for sale Block B wid swimming pool more options available in different block lake facing two sided open lake facing options available main road options farm house facing options available,"Built in year: 2024, Parking Spaces: 10, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Bedrooms: 13, Bathrooms: 16, Servant Quarters: 4, Drawing Room, Dining Room, Kitchens: 3, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 4, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
